Column1;Column2;Column3;Column4
https://www.mediaworld.it/product/p-985277;4926;820;1,66464E+15
https://www.mediaworld.it/mw/americanexpress/piccoli-elettrodomestici/preparazione-cibi/yogurtiere-e-gelatiere-293085--4;2872;756;2,63231E+16
https://www.mediaworld.it/product/p-986178/g-technology-gdrive-mob-r-typec-500gb;4644;669;1,44057E+16
https://www.mediaworld.it/product/p-682583;4694;663;1,41244E+16
https://www.mediaworld.it/catalogo/tv-audio-e-home-cinema/hi-fi/$$routelink$$;5016;918;1,83014E+16
https://www.mediaworld.it/product/mp-8717418539948/i-capolavori-di-walt-dvd;4572;648;1,41732E+16
https://www.mediaworld.it/catalogo/grandi-elettrodomestici/frigoriferi/f/profondita-55-cm;5384;753;1,39859E+15
https://www.mediaworld.it/product/p-981885;4448;600;1,34892E+16
https://www.mediaworld.it/catalogo/piccoli-elettrodomestici/cura-dei-capelli/f/potenza-max-w-1500;4725;598;1,26561E+16
https://www.mediaworld.it/catalogo/piccoli-elettrodomestici/cottura-cibi/f/profondita-335-cm;5195;669;1,28778E+15
"https://www.mediaworld.it/search/*?category=&amp;substringFilterCustomKeywords=XDA_300319_CUC_fornet";21854;5234;2,39498E+16
https://www.mediaworld.it/catalogo/foto-e-videocamere/accessori-fotografia/filtri-fotografici/f/marca-zeiss;4567;580;1,26998E+16
https://www.mediaworld.it/catalogo/grandi-elettrodomestici/congelatori/congelatori-da-incasso/f/capacita-netta-l-100;4875;641;1,31487E+15
https://www.mediaworld.it/product/p-982132/tekk-monopattino-elettrico-ducati;4490;609;1,35635E+15
https://www.mediaworld.it/product/p-668224/olympus-75mm-118-silver;4586;634;1,38247E+16
https://www.mediaworld.it/catalogo/console-e-pc-gaming/microsoft-xbox-one/giochi-xbox-one/f/novita-e-offerte-novita;5498;880;1,60058E+16
https://www.mediaworld.it/catalogo/piccoli-elettrodomestici/preparazione-cibi/f/diametro-lama-mm-195;4645;592;1,27449E+16
https://www.mediaworld.it/catalogo/grandi-elettrodomestici/frigoriferi/frigoriferi-da-incasso/f/tipologia-combinato;8500;1721;2,02471E+16
https://www.mediaworld.it/search/bose%20soundtouch%20300;4882;711;1,45637E+14
https://www.mediaworld.it/product/p-069093/legami-bigliettini-7x7;4446;597;1,34278E+16
https://www.mediaworld.it/catalogo/film-musica-e-tempo-libero/fai-da-te/f/prezzo-300-400-400;4596;581;1,26414E+16
https://www.mediaworld.it/product/p-752043;4525;616;1,36133E+16
https://www.mediaworld.it/product/p-704063/whirlpool-sks101;4448;602;1,35342E+16
https://www.mediaworld.it/catalogo/grandi-elettrodomestici/frigoriferi/f/numero-coperti-13;12883;1717;1,33276E+16
https://www.mediaworld.it/catalogo/telefonia/iphone/cover-e-custodie-iphone/f/prezzo-100-200-200;4677;627;1,3406E+15
"https://www.mediaworld.it/mw/LogonForm?catalogId=20000&amp;myAcctMain=1&amp;langId=-4&amp;storeId=20000&amp;url=http%3A%2F%2Fwww.mediaworld.it%2Fcatalogo%2Ffoto-e-videocamere%2Fobiettivi-reflex%2Fobiettivi-reflex";2250;345;1,53333E+16
https://www.mediaworld.it/catalogo/grandi-elettrodomestici/frigoriferi/f/altezza-1793-cm;5506;612;1,11151E+16
https://www.mediaworld.it/catalogo/film-musica-e-tempo-libero/musica/f/genere-gospel;7863;1669;2,1226E+16
https://www.mediaworld.it/catalogo/piccoli-elettrodomestici/preparazione-cibi/f/potenzamaxw-130;4582;588;1,28328E+16
https://www.mediaworld.it/catalogo/telefonia/smartphone-e-cellulari/f/ram-32-gb;4890;647;1,32311E+16
https://www.mediaworld.it/catalogo/grandi-elettrodomestici/cottura/f/dimensioni-lxaxp-595x87x60-cm;6439;1127;1,75027E+15
https://www.mediaworld.it/catalogo/grandi-elettrodomestici/lavatrici/f/disponibilita-disponibile-in-3-giorni;5549;913;1,64534E+16
https://www.mediaworld.it/catalogo/foto-e-videocamere/obiettivi-reflex/zoom-reflex/f/lunghezza-focale-18-300;4804;588;1,22398E+16
https://www.mediaworld.it/catalogo/piccoli-elettrodomestici/cura-del-corpo-e-viso/rasoi/f/novita-e-offerte-novita;7827;1427;1,82318E+15
https://www.mediaworld.it/product/p-732075/smeg-lvfabcr;4736;694;1,46537E+16
https://www.mediaworld.it/catalogo/grandi-elettrodomestici/congelatori/f/dimensioni-lxaxp-595x142x645-cm;4672;600;1,28425E+15
https://www.mediaworld.it/product/p-749302/pioneer-dj-hdj-x10;4585;648;1,4133E+16
https://www.mediaworld.it/catalogo/computer-e-smart-home/computer/f/marca-asus;8518;1728;2,02865E+15
https://www.mediaworld.it/product/p-741058;5096;753;1,47763E+16
https://www.mediaworld.it/product/p-710250/smeg-si5741d;4941;822;1,66363E+16
https://www.mediaworld.it/product/p-745305/smeg-lsta147;4780;698;1,46025E+16
https://www.mediaworld.it/catalogo/piccoli-elettrodomestici/pulizia/accessori-pulizia/f/marca-elettrocasa;5014;721;1,43797E+15
https://www.mediaworld.it/product/p-661657/whirlpool-whe3133fm;4687;665;1,41882E+15
https://www.mediaworld.it/catalogo/tv-audio-e-home-cinema/hi-fi/f/marca-isy;4958;681;1,37354E+15
https://www.mediaworld.it/catalogo/grandi-elettrodomestici/frigoriferi/frigoriferi/f/larghezza-481-cm;5299;696;1,31346E+16
https://www.mediaworld.it/product/p-741173;5495;988;1,798E+16
https://www.mediaworld.it/catalogo/grandi-elettrodomestici/congelatori/f/capacita-di-congelamento-kg24h-20;7380;1382;1,87263E+15
https://www.mediaworld.it/product/p-992107/asus-asus-phoenix-geforcer-gtx-1660-ti-oc-ph-gtx1660ti-o6g;4939;824;1,66835E+15
https://www.mediaworld.it/catalogo/tv-audio-e-home-cinema/tv/tv-ultra-hd-4k/f/stabilita-immagine-60-hz;4790;614;1,28184E+16
https://www.mediaworld.it/product/p-731725;4445;599;1,34758E+16
https://www.mediaworld.it/product/p-712403/fujifilm-instax-mini-70-blue;4784;706;1,47575E+16
https://www.mediaworld.it/product/p-733885;4441;599;1,3488E+16
https://www.mediaworld.it/catalogo/console-e-pc-gaming/pc-gaming/hard-disk-gaming/f/interfaccia-rete-ethernet-no;4633;594;1,28211E+16
https://www.mediaworld.it/product/p-739627/glem-gl179xd;4543;633;1,39335E+15
https://www.mediaworld.it/catalogo/tv-audio-e-home-cinema/home-cinema/f/marca-lg;5575;851;1,52646E+15
https://www.mediaworld.it/catalogo/tv-audio-e-home-cinema/tv/tv-ultra-hd-4k/f/potenza-in-uscita-16-w;5021;671;1,33639E+15
https://www.mediaworld.it/catalogo/piccoli-elettrodomestici/pulizia/f/tipo-di-alimentazione-a-batteria;5907;949;1,60657E+15
https://www.mediaworld.it/catalogo/piccoli-elettrodomestici/cura-del-corpo-e-viso/f/testina-di-precisione-no;9340;1709;1,82976E+15
https://www.mediaworld.it/product/p-982917/lowepro-lp36894-pww;4460;603;1,35202E+15
https://www.mediaworld.it/catalogo/grandi-elettrodomestici/cottura/microonde-da-incasso/f/cottura-crisp-no;4999;669;1,33827E+16
https://www.mediaworld.it/mw/stampa-foto/calendari;2323;359;1,54542E+15
https://www.mediaworld.it/product/p-719734;4785;708;1,47962E+16
https://www.mediaworld.it/catalogo/computer-e-smart-home/periferiche-pc-e-accessori/hard-disk-interni/f/disponibilita-disponibile-in-4-giorni;4792;643;1,34182E+16
https://www.mediaworld.it/product/p-728184;4450;602;1,35281E+15
https://www.mediaworld.it/product/p-988199;5079;745;1,46682E+16
https://www.mediaworld.it/catalogo/computer-e-smart-home/computer/notebook/f/marca-lenovo;8186;1658;2,02541E+15
https://www.mediaworld.it/catalogo/telefonia/iphone/f/processore-quad-core;5706;902;1,58079E+16
https://www.mediaworld.it/catalogo/grandi-elettrodomestici/frigoriferi/f/dimensionifrigoriferi-60x1447x63-cm;4742;610;1,28638E+16
https://www.mediaworld.it/catalogo/grandi-elettrodomestici/congelatori/f/larghezza-54-cm;6052;896;1,4805E+16
https://www.mediaworld.it/product/p-740903;4184;489;1,16874E+16
https://www.mediaworld.it/product/p-740865;4655;671;1,44146E+16
https://www.mediaworld.it/catalogo/grandi-elettrodomestici/cottura/microonde/f/profondita-346-cm;4942;614;1,24241E+16
https://www.mediaworld.it/catalogo/tv-audio-e-home-cinema/tv/tv-qled/f/tecnologia-nfc-no;4933;663;1,34401E+16
https://www.mediaworld.it/product/p-728019/lg-mj3965bps;4974;838;1,68476E+16
https://www.mediaworld.it/product/p-751215;4469;605;1,35377E+16
https://www.mediaworld.it/product/p-986356/sitecom-cn-382;4493;603;1,34209E+16
https://www.mediaworld.it/catalogo/piccoli-elettrodomestici/salute-e-benessere/aerosol/f/marca-beurer;5377;831;1,54547E+15
https://www.mediaworld.it/catalogo/grandi-elettrodomestici/congelatori/f/dimensioni-lxaxp-54x599x54-cm;4711;606;1,28635E+14
https://www.mediaworld.it/catalogo/foto-e-videocamere/macchine-fotografiche/fotocamere-reflex/f/megapixel-totali-2151-mpx;4857;622;1,28063E+15
https://www.mediaworld.it/catalogo/grandi-elettrodomestici/cottura/f/larghezza-539-cm;4972;620;1,24698E+15
https://www.mediaworld.it/product/p-650198/glem-m96tmi;4652;663;1,42519E+16
https://www.mediaworld.it/product/p-743113/lelit-mc747;4445;599;1,34758E+16
https://www.mediaworld.it/catalogo/foto-e-videocamere/obiettivi-reflex/ottica-fissa-reflex/f/attacco-nikon;6369;1121;1,76009E+16
https://www.mediaworld.it/product/p-613123;4438;598;1,34745E+16
https://www.mediaworld.it/catalogo/tv-audio-e-home-cinema/accessori-tv/supporti-tv/f/dimensionepollicimax-56;4802;633;1,3182E+16
https://www.mediaworld.it/catalogo/grandi-elettrodomestici/complementi-cucina/cappe-da-arredo/f/prezzo-200-300-300;5172;741;1,43271E+16
https://www.mediaworld.it/catalogo/console-e-pc-gaming/nintendo-switch/f/genere-simulazione;4790;635;1,32568E+15
https://www.mediaworld.it/product/p-753752/fuji-dsc-xp130-yellow;5287;982;1,85739E+16
https://www.mediaworld.it/product/p-697557/tescoma-paloma;4466;604;1,35244E+16
https://www.mediaworld.it/catalogo/tv-audio-e-home-cinema/home-cinema/soundbar/f/autocalibrazione-mic-no;7158;1380;1,92791E+16
https://www.mediaworld.it/catalogo/piccoli-elettrodomestici/pulizia/lavapavimenti/f/marca-philips;4738;606;1,27902E+16
https://www.mediaworld.it/product/p-982271;4538;629;1,38607E+15
https://www.mediaworld.it/product/p-612276;4444;597;1,34338E+16
https://www.mediaworld.it/catalogo/telefonia/telefonia-fissa/telefoni-cordless/f/disponibilita-non-disponibile;8037;1470;1,82904E+16
https://www.mediaworld.it/product/p-738603/macom-totem-coffee-16;4448;599;1,34667E+16
https://www.mediaworld.it/catalogo/grandi-elettrodomestici/cottura/f/larghezza-476-cm;5151;671;1,30266E+16
https://www.mediaworld.it/product/p-684048/liebherr-gp-2433;4665;670;1,43623E+16
https://www.mediaworld.it/mw/nikon-d5300--18-140-vr-black;8568;1761;2,05532E+16
https://www.mediaworld.it/catalogo/computer-e-smart-home/mac/macbook-air/f/novita-e-offerte-offerte;4779;618;1,29316E+15
https://www.mediaworld.it/product/p-612501;4538;626;1,37946E+16
https://www.mediaworld.it/catalogo/piccoli-elettrodomestici/cottura-cibi/conviviali/f/prezzo-300-400-400;4561;584;1,28042E+16
https://www.mediaworld.it/product/p-726092;4682;677;1,44596E+16
https://www.mediaworld.it/product/p-625888;4443;599;1,34819E+16
https://www.mediaworld.it/mw/americanexpress/computer-e-smart-home/ufficio-371807--4/filtri-privacy;2339;585;2,50107E+15
https://www.mediaworld.it/product/p-735749/rowenta-dg7521-compact-steam-extreme;4617;658;1,42517E+15
https://www.mediaworld.it/catalogo/computer-e-smart-home/ufficio/supporti-per-monitor/f/prezzo-100-100;5259;828;1,57444E+16
https://www.mediaworld.it/product/p-985726;5268;823;1,56226E+16
https://www.mediaworld.it/catalogo/grandi-elettrodomestici/congelatori/f/capacita-netta-l-145;5070;602;1,18738E+16
https://www.mediaworld.it/product/p-723504/electrolux-e6rcs103;4443;599;1,34819E+16
https://www.mediaworld.it/catalogo/grandi-elettrodomestici/complementi-cucina/f/capacita-max-aspirazione-aria-m3h-448;5369;753;1,4025E+16
https://www.mediaworld.it/catalogo/foto-e-videocamere/macchine-fotografiche/fotocamere-compatte/f/zoom-digitale-4x;8857;1753;1,97923E+16
https://www.mediaworld.it/catalogo/foto-e-videocamere/obiettivi-mirrorless/zoom-mirrorless/f/lunghezza-focale-16-35-mm;4701;590;1,25505E+16
https://www.mediaworld.it/catalogo/tv-audio-e-home-cinema/hi-fi/f/marca-lg;5168;733;1,41834E+15
https://www.mediaworld.it/catalogo/computer-e-smart-home/periferiche-pc-e-accessori/f/tempo-di-risposta-ms-65;4866;647;1,32963E+16
https://www.mediaworld.it/product/p-744928;4776;709;1,48451E+16
https://www.mediaworld.it/mw/informazioni/samsung-note8;2312;347;1,50087E+16
https://www.mediaworld.it/catalogo/piccoli-elettrodomestici/preparazione-cibi/frullatori/f/marca-ariete;4798;633;1,3193E+15
https://www.mediaworld.it/product/p-725095;4757;694;1,4589E+16
https://www.mediaworld.it/product/p-747822;4631;657;1,4187E+16
https://www.mediaworld.it/catalogo/grandi-elettrodomestici/cottura/microonde/f/capacita-l-13;5484;818;1,49161E+16
https://www.mediaworld.it/catalogo/grandi-elettrodomestici/congelatori/f/dimensioni-lxaxp-110x86x725-cm;4680;602;1,28632E+16
https://www.mediaworld.it/product/p-739204;4659;661;1,41876E+16
https://www.mediaworld.it/catalogo/grandi-elettrodomestici/lavastoviglie/f/profondita-63-cm;5002;663;1,32547E+16
https://www.mediaworld.it/catalogo/foto-e-videocamere/videocamere/videocamere-digitali/f/zoom-digitale-350-x;4915;655;1,33266E+16
https://www.mediaworld.it/product/p-678118;4576;626;1,36801E+15
https://www.mediaworld.it/product/p-735746;4650;661;1,42151E+15
https://www.mediaworld.it/catalogo/computer-e-smart-home/tablet/accessori-tablet/f/marca-apple;4998;723;1,44658E+15
https://www.mediaworld.it/product/p-651998;4453;599;1,34516E+15
https://www.mediaworld.it/product/p-538298/nokia-caricabatterie-da-auto-dc4;4524;618;1,36605E+16
https://www.mediaworld.it/product/p-991958/prevendita-rage-2-xbox-one;4508;625;1,38642E+14
https://www.mediaworld.it/product/p-984007;4448;599;1,34667E+16
https://www.mediaworld.it/catalogo/telefonia/smartphone-e-cellulari/caricabatterie/f/disponibilita-disponibile;7781;1667;2,1424E+16
https://www.mediaworld.it/catalogo/computer-e-smart-home/stampa/cartucce-e-toner/f/disponibilita-disponibile;7772;1679;2,16032E+16
https://www.mediaworld.it/product/p-733209;4781;672;1,40556E+16
https://www.mediaworld.it/catalogo/film-musica-e-tempo-libero/film/blu-ray/f/artista-doro;4815;686;1,42471E+16
https://www.mediaworld.it/product/p-739300/smeg-co202;4623;652;1,41034E+15
https://www.mediaworld.it/catalogo/tv-audio-e-home-cinema/auricolari/f/sensibilita-108-db;4823;608;1,26063E+16
https://www.mediaworld.it/catalogo/telefonia/indossabili/sportwatch/f/marca-apple;4591;580;1,26334E+15
https://www.mediaworld.it/product/p-983744;4960;738;1,4879E+16
https://www.mediaworld.it/catalogo/computer-e-smart-home/mac/imac/f/marca-apple;6726;1247;1,854E+16
https://www.mediaworld.it/product/p-721124/smeg-lpe116d;4583;639;1,39428E+16
https://www.mediaworld.it/product/p-741431/philips-led60cldim;4556;646;1,41791E+15
https://www.mediaworld.it/catalogo/computer-e-smart-home/computer/pc-desktop/f/memoria-grafica-8000-mb;4748;609;1,28265E+16
https://www.mediaworld.it/mw/informazioni/apple-watch-serie3;2436;432;1,7734E+16
https://www.mediaworld.it/product/p-711113;4603;650;1,41212E+16
https://www.mediaworld.it/catalogo/grandi-elettrodomestici/cottura/accessori-cottura/f/disponibilita-disponibile-in-4-giorni;4707;627;1,33206E+16
https://www.mediaworld.it/catalogo/grandi-elettrodomestici/congelatori/f/marca-miele;5246;745;1,42013E+16
https://www.mediaworld.it/catalogo/grandi-elettrodomestici/frigoriferi/f/dimensionifrigoriferi-54x171x60-cm;4753;614;1,29182E+16
https://www.mediaworld.it/catalogo/grandi-elettrodomestici/climatizzazione/f/prezzo-100-100;8037;1706;2,12268E+15
https://www.mediaworld.it/catalogo/computer-e-smart-home/computer/f/memoria-grafica-2048-mb;4896;649;1,32557E+16
https://www.mediaworld.it/catalogo/grandi-elettrodomestici/lavastoviglie/f/classe-energetica-a-plusplusplus;8994;1719;1,91127E+16
https://www.mediaworld.it/product/p-986704/it-why-mini-funko;4440;597;1,34459E+16
https://www.mediaworld.it/catalogo/foto-e-videocamere/obiettivi-mirrorless/f/prezzo-100-200-200;4776;643;1,34631E+15
https://www.mediaworld.it/product/p-749319/bosch-wvg30422it;4797;714;1,48843E+16
https://www.mediaworld.it/catalogo/computer-e-smart-home/mac/macbook-pro/f/tastiera-retroilluminata-si;6421;1155;1,79879E+15
https://www.mediaworld.it/catalogo/grandi-elettrodomestici/frigoriferi/cantinette-vino/f/capacita-bottiglie-155;8282;1617;1,95243E+16
https://www.mediaworld.it/catalogo/piccoli-elettrodomestici/cura-del-corpo-e-viso/f/alimentazione-rete-plus-batteria;8926;1793;2,00874E+16
https://www.mediaworld.it/product/p-723377;4565;638;1,39759E+16
https://www.mediaworld.it/catalogo/computer-e-smart-home/computer/notebook-convertibili-2-in-1/f/processore-intel-celeron;4845;629;1,29825E+16
https://www.mediaworld.it/product/p-737181/reber-5029a;4547;623;1,37013E+15
https://www.mediaworld.it/catalogo/grandi-elettrodomestici/lavastoviglie/f/classe-energetica-a;7503;1255;1,67266E+15
https://www.mediaworld.it/product/p-616739/macom-totem-coffee-20;4458;600;1,3459E+16
https://www.mediaworld.it/catalogo/piccoli-elettrodomestici/cura-dei-capelli/f/marca-gama;5871;953;1,62323E+16
https://www.mediaworld.it/product/p-677452/canon-ef16-35mm-f4;4603;632;1,37302E+15
https://www.mediaworld.it/catalogo/tv-audio-e-home-cinema/decoder/pay-tv/f/disponibilita-non-disponibile;5163;776;1,503E+16
https://www.mediaworld.it/product/p-732298/beurer-ft-100;4461;602;1,34947E+16
https://www.mediaworld.it/product/p-738903;5372;895;1,66605E+16
https://www.mediaworld.it/catalogo/grandi-elettrodomestici/complementi-cucina/f/capacita-max-aspirazione-aria-m3h-400;4893;647;1,3223E+16
https://www.mediaworld.it/catalogo/grandi-elettrodomestici/cottura/piani-cottura-a-gas/f/profondita-incasso-cm-492;5016;696;1,38756E+16
https://www.mediaworld.it/catalogo/tv-audio-e-home-cinema/lettori-blu-ray-e-dvd/f/upscaling-4k-upscaling;5435;841;1,54738E+15
https://www.mediaworld.it/catalogo/tv-audio-e-home-cinema/home-cinema/f/numero-canali-audio-2-stereo;4600;586;1,27391E+16
https://www.mediaworld.it/catalogo/grandi-elettrodomestici/lavatrici/lavatrici/f/profondita-cm-40;6931;1200;1,73135E+16
https://www.mediaworld.it/catalogo/film-musica-e-tempo-libero/mobilita-elettrica/skateboard-elettrici/f/prezzo-100-200-200;4566;579;1,26807E+16
https://www.mediaworld.it/catalogo/grandi-elettrodomestici/lavatrici/accessori-lavatrici/f/disponibilita-disponibile-in-3-giorni;4858;676;1,39152E+15
https://www.mediaworld.it/search/*?category2=Smart%20Home%20-%20Energia&category=Computer%20e%20Smart%20Home;9413;2277;2,419E+16
https://www.mediaworld.it/catalogo/film-musica-e-tempo-libero/droni-e-robot/droni/f/marca-parrot;5015;727;1,44965E+16
https://www.mediaworld.it/catalogo/computer-e-smart-home/periferiche-pc-e-accessori/f/alimentazione-interna;7250;1428;1,96966E+15
https://www.mediaworld.it/product/p-705984/nuovo-google-chromecast;4184;489;1,16874E+16
https://www.mediaworld.it/product/p-688340/gopro-bodyboard;4486;606;1,35087E+16
https://www.mediaworld.it/catalogo/computer-e-smart-home/tablet/f/marca-lenovo;5432;803;1,47828E+15
https://www.mediaworld.it/product/p-721196;5565;884;1,5885E+16
https://www.mediaworld.it/catalogo/piccoli-elettrodomestici/accessori-casa/purificatori-aria/f/disponibilita-disponibile-in-3-giorni;4573;580;1,26831E+16
https://www.mediaworld.it/product/p-984828/smeg-fab28rpg3;4838;729;1,50682E+15
https://www.mediaworld.it/catalogo/grandi-elettrodomestici/lavatrici/lavatrici-da-incasso/f/disponibilita-disponibile;4662;596;1,27842E+16
https://www.mediaworld.it/catalogo/tv-audio-e-home-cinema/cuffie/f/tipo-di-collegamento-wireless;5794;941;1,62409E+16
https://www.mediaworld.it/product/p-984995;4773;710;1,48753E+16
https://www.mediaworld.it/product/p-661599/smeg-vz40n;4184;489;1,16874E+16
https://www.mediaworld.it/catalogo/grandi-elettrodomestici/lavatrici/accessori-lavatrici/f/disponibilita-disponibile-in-4-giorni;4981;721;1,4475E+16
https://www.mediaworld.it/catalogo/console-e-pc-gaming/pc-gaming/f/modulo-sim-no;5796;920;1,5873E+16
https://www.mediaworld.it/catalogo/piccoli-elettrodomestici/cottura-cibi/f/potenza-max-w-2200;4633;592;1,27779E+15
https://www.mediaworld.it/catalogo/piccoli-elettrodomestici/baby-care/f/disponibilita-non-disponibile;4217;501;1,18805E+16
https://www.mediaworld.it/product/p-983388;4686;673;1,43619E+16
https://www.mediaworld.it/catalogo/piccoli-elettrodomestici/cottura-cibi/microonde/f/altezza-309-cm;5001;624;1,24775E+15
https://www.mediaworld.it/catalogo/telefonia/indossabili/accessori-indossabili/f/prezzo-300-400-400;4926;675;1,37028E+16
https://www.mediaworld.it/catalogo/piccoli-elettrodomestici/stiro-e-cucito/ferri-da-stiro-a-caldaia/f/potenza-max-w-1950;4806;614;1,27757E+16
https://www.mediaworld.it/product/p-747512/meliconi-ghost-cube-soundbar-white;4450;603;1,35506E+16
https://www.mediaworld.it/catalogo/tv-audio-e-home-cinema/lettori-blu-ray-e-dvd/lettori-blu-ray/f/marca-sony;5239;786;1,50029E+16
https://www.mediaworld.it/catalogo/grandi-elettrodomestici/frigoriferi/f/altezza-1787-cm;5696;663;1,16397E+16
https://www.mediaworld.it/catalogo/grandi-elettrodomestici/frigoriferi/f/larghezza-475-cm;5095;612;1,20118E+16
https://www.mediaworld.it/catalogo/grandi-elettrodomestici/congelatori/congelatori-verticali/f/capacita-netta-l-214;5009;647;1,29167E+16
https://www.mediaworld.it/catalogo/piccoli-elettrodomestici/pulizia/f/novita-e-offerte-novita;5047;712;1,41074E+16
https://www.mediaworld.it/product/p-724404/ardes-u20;4184;489;1,16874E+16
https://www.mediaworld.it/product/p-711757/flexson-base-da-tavolo-play1-bianco;4547;627;1,37893E+16
https://www.mediaworld.it/product/p-032143/smeg-md3;4455;600;1,3468E+16
https://www.mediaworld.it/product/p-665752;4682;649;1,38616E+16
https://www.mediaworld.it/product/p-731231;4456;603;1,35323E+16
https://www.mediaworld.it/catalogo/piccoli-elettrodomestici/caffe/f/marca-beko;4846;635;1,31036E+16
https://www.mediaworld.it/product/p-987975;4633;664;1,4332E+16
https://www.mediaworld.it/product/p-738908;4436;597;1,34581E+16
https://www.mediaworld.it/catalogo/piccoli-elettrodomestici/pulizia/f/classe-riemissione-polvere-g;9492;1705;1,79625E+16
https://www.mediaworld.it/product/p-680055;4854;798;1,644E+16
"https://www.mediaworld.it/search/*?category=&amp;substringFilterCustomKeywords=XDA_300319_STIRO_aspira";21854;5234;2,39498E+16
https://www.mediaworld.it/catalogo/tv-audio-e-home-cinema/auricolari/auricolari/f/impedenza-16-ohm;8291;1735;2,09263E+15
https://www.mediaworld.it/product/p-754447;4511;609;1,35003E+16
https://www.mediaworld.it/product/p-745498;4445;601;1,35208E+16
https://www.mediaworld.it/catalogo/grandi-elettrodomestici/congelatori/congelatori-verticali/f/capacita-netta-l-253;4846;594;1,22575E+16
https://www.mediaworld.it/product/p-742207;4499;614;1,36475E+16
https://www.mediaworld.it/catalogo/tv-audio-e-home-cinema/hi-fi/f/potenza-w-140;4608;588;1,27604E+16
https://www.mediaworld.it/catalogo/tv-audio-e-home-cinema/tv/tv-ultra-hd-4k/f/stabilita-immagine-hz;8630;1753;2,03129E+16
https://www.mediaworld.it/catalogo/piccoli-elettrodomestici/accessori-casa/termofori-e-boule/f/marca-ardes;4566;582;1,27464E+16
https://www.mediaworld.it/product/p-741658;4736;674;1,42314E+15
https://www.mediaworld.it/catalogo/grandi-elettrodomestici/lavatrici/lavatrici/f/capacita-lavaggio-kg-6;8632;1725;1,99838E+13
https://www.mediaworld.it/catalogo/foto-e-videocamere/action-cam/f/disponibilita-disponibile-in-4-giorni;9023;1679;1,8608E+15
https://www.mediaworld.it/product/p-695785;4652;640;1,37575E+16
https://www.mediaworld.it/catalogo/piccoli-elettrodomestici/utensili-da-cucina/bilance-da-cucina/f/marca-koenic;4731;627;1,3253E+16
https://www.mediaworld.it/catalogo/film-musica-e-tempo-libero/film/f/artista-sinatrafrank;5312;823;1,54932E+16
https://www.mediaworld.it/catalogo/grandi-elettrodomestici/complementi-cucina/f/larghezza-vasca-cm-vasca-destra-34-vasca-sinistra-34;4823;602;1,24819E+16
https://www.mediaworld.it/product/p-742380;4184;489;1,16874E+16
https://www.mediaworld.it/catalogo/computer-e-smart-home/ufficio/tappetini-ergonomici/f/marca-fellowes;4976;725;1,45699E+16
https://www.mediaworld.it/catalogo/tv-audio-e-home-cinema/hi-fi/giradischi/f/marca-a-technica;4630;588;1,26998E+16
https://www.mediaworld.it/catalogo/piccoli-elettrodomestici/stiro-e-cucito/ferri-da-stiro-a-caldaia/f/pressione-bar-75;5168;710;1,37384E+16
https://www.mediaworld.it/product/p-623455;4470;602;1,34676E+16
https://www.mediaworld.it/catalogo/grandi-elettrodomestici/cottura/microonde/f/capacita-l-31;4876;624;1,27974E+15
https://www.mediaworld.it/catalogo/grandi-elettrodomestici/frigoriferi/f/altezza-1635-cm;5690;663;1,1652E+16
https://www.mediaworld.it/product/p-746200/lavazza-milkeasy;4447;594;1,33573E+16
https://www.mediaworld.it/catalogo/foto-e-videocamere/macchine-fotografiche/instant-camera/f/marca-polaroid-the-originals;5041;731;1,45011E+16
https://www.mediaworld.it/catalogo/computer-e-smart-home/computer/notebook/f/novita-e-offerte-novita;6059;1031;1,7016E+16
https://www.mediaworld.it/product/p-715257/hama-hdmi-90deg-15-metri;4427;593;1,33951E+15
https://www.mediaworld.it/catalogo/grandi-elettrodomestici/lavastoviglie/f/numero-programmi-5;8709;1723;1,97841E+15
https://www.mediaworld.it/catalogo/grandi-elettrodomestici/frigoriferi/frigoriferi/f/tipologia-doppia-porta;9158;1717;1,87486E+16
https://www.mediaworld.it/product/p-726940;4528;622;1,37367E+16
https://www.mediaworld.it/catalogo/piccoli-elettrodomestici/cottura-cibi/f/larghezza-523-cm;4971;626;1,2593E+16
https://www.mediaworld.it/product/p-651625;4505;616;1,36737E+15
https://www.mediaworld.it/catalogo/telefonia/indossabili/sportwatch/f/marca-suunto;4596;582;1,26632E+16
https://www.mediaworld.it/catalogo/piccoli-elettrodomestici/cura-del-corpo-e-viso/accessori-cura-del-corpo-e-viso/f/disponibilita-disponibile-in-3-giorni;5463;809;1,48087E+16
https://www.mediaworld.it/catalogo/grandi-elettrodomestici/cottura/microonde/f/profondita-35-cm;5175;667;1,28889E+15
https://www.mediaworld.it/catalogo/console-e-pc-gaming/nintendo-2ds-e-3ds/giochi-2ds-e-3ds/f/genere-party-game;4593;584;1,2715E+16
https://www.mediaworld.it/catalogo/telefonia/smartphone-e-cellulari/accessori-smartphone/f/marca-cellular-line;7809;1667;2,13472E+15
"https://www.mediaworld.it/search/*?category=&amp;substringFilterCustomKeywords=XDA_300319_CUC_minip";21854;5234;2,39498E+16
